APN,COMMUNITY,SITUS,LAT,LONG
501-92-160,GREENWAYPARC1,15623 W MAUI LN SURPRISE 85379,33.62078948,-112.3970582
501-92-161,GREENWAYPARC1,15629 W MAUI LN SURPRISE 85379,33.62086523,-112.3972784
501-92-162,GREENWAYPARC1,15635 W MAUI LN SURPRISE 85379,33.6207559,-112.3974867
501-92-163,GREENWAYPARC1,15641 W MAUI LN SURPRISE 85379,33.62076794,-112.3977692
501-92-164,GREENWAYPARC1,15647 W MAUI LN SURPRISE 85379,33.62091643,-112.397977
501-92-165,GREENWAYPARC1,15653 W MAUI LN SURPRISE 85379,33.62113222,-112.3979776
501-92-166,GREENWAYPARC1,15095 N 156TH LN SURPRISE 85379,33.62119522,-112.3983498
501-92-167,GREENWAYPARC1,15083 N 156TH LN SURPRISE 85379,33.62101195,-112.3983184
501-92-168,GREENWAYPARC1,15071 N 156TH LN SURPRISE 85379,33.62083358,-112.3984369
501-92-169,GREENWAYPARC1,15059 N 156TH LN SURPRISE 85379,33.62075755,-112.3986734
501-92-170,GREENWAYPARC1,15070 N 156TH LN SURPRISE 85379,33.62082924,-112.3989324
501-92-171,GREENWAYPARC1,15082 N 156TH LN SURPRISE 85379,33.62100276,-112.3990621
501-92-172,GREENWAYPARC1,15094 N 156TH LN SURPRISE 85379,33.62118714,-112.3990439
501-92-173,GREENWAYPARC1,15104 N 156TH LN SURPRISE 85379,33.62149846,-112.3990382
501-92-174,GREENWAYPARC1,15118 N 156TH LN SURPRISE 85379,33.62164823,-112.3990335
501-92-175,GREENWAYPARC1,15126 N 156TH LN SURPRISE 85379,33.62178564,-112.3990315
501-92-176,GREENWAYPARC1,15676 W MAUI LN SURPRISE 85379,33.62156376,-112.3985931
501-92-177,GREENWAYPARC1,15670 W MAUI LN SURPRISE 85379,33.62155951,-112.3984172
501-92-178,GREENWAYPARC1,15664 W MAUI LN SURPRISE 85379,33.62155784,-112.3982529
501-92-179,GREENWAYPARC1,15658 W MAUI LN SURPRISE 85379,33.6215629,-112.398071
501-92-180,GREENWAYPARC1,15652 W MAUI LN SURPRISE 85379,33.62153123,-112.3978739
501-92-181,GREENWAYPARC1,15646 W MAUI LN SURPRISE 85379,33.62146369,-112.3977073
501-92-182,GREENWAYPARC1,15640 W MAUI LN SURPRISE 85379,33.62140948,-112.3975563
501-92-183,GREENWAYPARC1,15634 W MAUI LN SURPRISE 85379,33.62135527,-112.3974054
501-92-184,GREENWAYPARC1,15628 W MAUI LN SURPRISE 85379,33.62129551,-112.3972504
501-92-185,GREENWAYPARC1,15622 W MAUI LN SURPRISE 85379,33.62124766,-112.3970788
501-92-186,GREENWAYPARC1,15616 W MAUI LN SURPRISE 85379,33.62121859,-112.3968992
501-92-187,GREENWAYPARC1,15610 W MAUI LN SURPRISE 85379,33.62120946,-112.3967148
501-92-188,GREENWAYPARC1,15604 W MAUI LN SURPRISE 85379,33.62121023,-112.3965399
501-92-189,GREENWAYPARC1,15598 W MAUI LN SURPRISE 85379,33.62120856,-112.3963757
501-92-190,GREENWAYPARC1,15592 W MAUI LN SURPRISE 85379,33.62120688,-112.3962115
501-92-191,GREENWAYPARC1,15586 W MAUI LN SURPRISE 85379,33.62120521,-112.3960472
501-92-192,GREENWAYPARC1,15580 W MAUI LN SURPRISE 85379,33.62120353,-112.395883
501-92-193,GREENWAYPARC1,15574 W MAUI LN SURPRISE 85379,33.6212042,-112.395707
501-92-194,GREENWAYPARC1,15577 W PORT AU PRINCE LN SURPRISE 85379,33.62150156,-112.3957026
501-92-195,GREENWAYPARC1,15583 W PORT AU PRINCE LN SURPRISE 85379,33.62150582,-112.3958786
501-92-196,GREENWAYPARC1,15589 W PORT AU PRINCE LN SURPRISE 85379,33.62150749,-112.3960428
501-92-197,GREENWAYPARC1,15595 W PORT AU PRINCE LN SURPRISE 85379,33.62150917,-112.396207
501-92-198,GREENWAYPARC1,15601 W PORT AU PRINCE LN SURPRISE 85379,33.62151084,-112.3963713
501-92-199,GREENWAYPARC1,15607 W PORT AU PRINCE LN SURPRISE 85379,33.62151252,-112.3965355
501-92-200,GREENWAYPARC1,15613 W PORT AU PRINCE LN SURPRISE 85379,33.62151087,-112.3967138
501-92-201,GREENWAYPARC1,15619 W PORT AU PRINCE LN SURPRISE 85379,33.62152486,-112.3969079
501-92-202,GREENWAYPARC1,15625 W PORT AU PRINCE LN SURPRISE 85379,33.62156733,-112.3970945
501-92-203,GREENWAYPARC1,15631 W PORT AU PRINCE LN SURPRISE 85379,33.62163011,-112.3972547
501-92-204,GREENWAYPARC1,15637 W PORT AU PRINCE LN SURPRISE 85379,33.62168432,-112.3974056
501-92-205,GREENWAYPARC1,15643 W PORT AU PRINCE LN SURPRISE 85379,33.62173854,-112.3975565
501-92-206,GREENWAYPARC1,15649 W PORT AU PRINCE LN SURPRISE 85379,33.62179991,-112.3977129
501-92-207,GREENWAYPARC1,15655 W PORT AU PRINCE LN SURPRISE 85379,33.62184834,-112.3978908
501-92-208,GREENWAYPARC1,15661 W PORT AU PRINCE LN SURPRISE 85379,33.62186295,-112.3980765
501-92-209,GREENWAYPARC1,15667 W PORT AU PRINCE LN SURPRISE 85379,33.62186012,-112.3982485
501-92-210,GREENWAYPARC1,15673 W PORT AU PRINCE LN SURPRISE 85379,33.62186179,-112.3984128
501-92-211,GREENWAYPARC1,15679 W PORT AU PRINCE LN SURPRISE 85379,33.62186112,-112.3985888
501-92-212,GREENWAYPARC1,15140 N 156TH LN SURPRISE 85379,33.62192256,-112.3990313
501-92-213,GREENWAYPARC1,15152 N 156TH LN SURPRISE 85379,33.62209379,-112.3990588
501-92-214,GREENWAYPARC1,15164 N 156TH LN SURPRISE 85379,33.62227812,-112.3989655
501-92-215,GREENWAYPARC1,15684 W PORT AU PRINCE LN SURPRISE 85379,33.62232256,-112.3987354
501-92-216,GREENWAYPARC1,15678 W PORT AU PRINCE LN SURPRISE 85379,33.62230286,-112.3985412
501-92-217,GREENWAYPARC1,15672 W PORT AU PRINCE LN SURPRISE 85379,33.62230117,-112.3983769
501-92-218,GREENWAYPARC1,15666 W PORT AU PRINCE LN SURPRISE 85379,33.62229951,-112.3982127
501-92-219,GREENWAYPARC1,15660 W PORT AU PRINCE LN SURPRISE 85379,33.62230167,-112.3980431
501-92-220,GREENWAYPARC1,15654 W PORT AU PRINCE LN SURPRISE 85379,33.62229486,-112.3978662
501-92-221,GREENWAYPARC1,15648 W PORT AU PRINCE LN SURPRISE 85379,33.62225751,-112.3976953
501-92-222,GREENWAYPARC1,15642 W PORT AU PRINCE LN SURPRISE 85379,33.62220493,-112.3975297
501-92-223,GREENWAYPARC1,15636 W PORT AU PRINCE LN SURPRISE 85379,33.62214753,-112.3973749
501-92-224,GREENWAYPARC1,15630 W PORT AU PRINCE LN SURPRISE 85379,33.62209501,-112.3972231
501-92-225,GREENWAYPARC1,15624 W PORT AU PRINCE LN SURPRISE 85379,33.62204249,-112.3970713
501-92-226,GREENWAYPARC1,15618 W PORT AU PRINCE LN SURPRISE 85379,33.62198097,-112.3969051
501-92-228,GREENWAYPARC1,15606 W PORT AU PRINCE LN SURPRISE 85379,33.62195221,-112.3965291
501-92-229,GREENWAYPARC1,15600 W PORT AU PRINCE LN SURPRISE 85379,33.62195053,-112.3963649
501-92-230,GREENWAYPARC1,15594 W PORT AU PRINCE LN SURPRISE 85379,33.62194886,-112.3962006
501-92-231,GREENWAYPARC1,15588 W PORT AU PRINCE LN SURPRISE 85379,33.62194718,-112.3960364
501-92-232,GREENWAYPARC1,15582 W PORT AU PRINCE LN SURPRISE 85379,33.62194551,-112.3958722
501-92-233,GREENWAYPARC1,15576 W PORT AU PRINCE LN SURPRISE 85379,33.62194618,-112.3956962
501-92-234,GREENWAYPARC1,15579 W ACAPULCO LN SURPRISE 85379,33.62224353,-112.3956918
501-92-235,GREENWAYPARC1,15585 W ACAPULCO LN SURPRISE 85379,33.62224779,-112.3958678
501-92-236,GREENWAYPARC1,15591 W ACAPULCO LN SURPRISE 85379,33.62224946,-112.396032
501-92-237,GREENWAYPARC1,15597 W ACAPULCO LN SURPRISE 85379,33.62225114,-112.3961962
501-92-238,GREENWAYPARC1,15603 W ACAPULCO LN SURPRISE 85379,33.62225158,-112.396362
501-92-239,GREENWAYPARC1,15609 W ACAPULCO LN SURPRISE 85379,33.6222521,-112.3965346
501-92-240,GREENWAYPARC1,15615 W ACAPULCO LN SURPRISE 85379,33.62227116,-112.396709
501-92-241,GREENWAYPARC1,15621 W ACAPULCO LN SURPRISE 85379,33.62230287,-112.3968814
501-92-242,GREENWAYPARC1,15627 W ACAPULCO LN SURPRISE 85379,33.62235132,-112.397048
501-92-243,GREENWAYPARC1,15633 W ACAPULCO LN SURPRISE 85379,33.62240811,-112.3972054
501-92-244,GREENWAYPARC1,15639 W ACAPULCO LN SURPRISE 85379,33.6224615,-112.3973577
501-92-245,GREENWAYPARC1,15645 W ACAPULCO LN SURPRISE 85379,33.62251402,-112.3975095
501-92-246,GREENWAYPARC1,15651 W ACAPULCO LN SURPRISE 85379,33.62258683,-112.3976787
501-92-247,GREENWAYPARC1,15657 W ACAPULCO LN SURPRISE 85379,33.62260176,-112.3978695
501-92-248,GREENWAYPARC1,15663 W ACAPULCO LN SURPRISE 85379,33.62260009,-112.3980412
501-92-249,GREENWAYPARC1,15669 W ACAPULCO LN SURPRISE 85379,33.62260179,-112.3982083
501-92-250,GREENWAYPARC1,15675 W ACAPULCO LN SURPRISE 85379,33.62260346,-112.3983725
501-92-251,GREENWAYPARC1,15681 W ACAPULCO LN SURPRISE 85379,33.62260513,-112.3985368
501-92-252,GREENWAYPARC1,15687 W ACAPULCO LN SURPRISE 85379,33.62258927,-112.3987373
501-92-253,GREENWAYPARC1,15306 N 156TH LN SURPRISE 85379,33.62266416,-112.3989684
501-92-254,GREENWAYPARC1,15318 N 156TH LN SURPRISE 85379,33.62288838,-112.3990383
501-92-255,GREENWAYPARC1,15330 N 156TH LN SURPRISE 85379,33.62307414,-112.3990152
501-92-256,GREENWAYPARC1,15680 W ACAPULCO LN SURPRISE 85379,33.62304748,-112.398565
501-92-257,GREENWAYPARC1,15674 W ACAPULCO LN SURPRISE 85379,33.62304332,-112.3983826
501-92-258,GREENWAYPARC1,15668 W ACAPULCO LN SURPRISE 85379,33.62304165,-112.3982184
501-92-259,GREENWAYPARC1,15662 W ACAPULCO LN SURPRISE 85379,33.62303997,-112.3980541
501-92-260,GREENWAYPARC1,15656 W ACAPULCO LN SURPRISE 85379,33.6230383,-112.3978899
501-92-261,GREENWAYPARC1,15650 W ACAPULCO LN SURPRISE 85379,33.62304203,-112.397702
501-92-262,GREENWAYPARC1,15644 W ACAPULCO LN SURPRISE 85379,33.62299912,-112.3975078
501-92-263,GREENWAYPARC1,15638 W ACAPULCO LN SURPRISE 85379,33.6229348,-112.3973467
501-92-264,GREENWAYPARC1,15632 W ACAPULCO LN SURPRISE 85379,33.62288059,-112.3971958
501-92-265,GREENWAYPARC1,15626 W ACAPULCO LN SURPRISE 85379,33.62282638,-112.3970449
501-92-266,GREENWAYPARC1,15620 W ACAPULCO LN SURPRISE 85379,33.62276563,-112.3968885
501-92-267,GREENWAYPARC1,15614 W ACAPULCO LN SURPRISE 85379,33.62272,-112.3967141
501-92-268,GREENWAYPARC1,15608 W ACAPULCO LN SURPRISE 85379,33.62269652,-112.3965325
501-92-269,GREENWAYPARC1,15602 W ACAPULCO LN SURPRISE 85379,33.62269247,-112.3963568
501-92-270,GREENWAYPARC1,15596 W ACAPULCO LN SURPRISE 85379,33.62269083,-112.3961898
501-92-271,GREENWAYPARC1,15590 W ACAPULCO LN SURPRISE 85379,33.62268915,-112.3960256
501-92-272,GREENWAYPARC1,15584 W ACAPULCO LN SURPRISE 85379,33.62268748,-112.3958613
501-92-273,GREENWAYPARC1,15578 W ACAPULCO LN SURPRISE 85379,33.62268815,-112.3956853
501-92-274,GREENWAYPARC1,15575 W CARIBBEAN LN SURPRISE 85379,33.6229855,-112.395681
501-92-275,GREENWAYPARC1,15581 W CARIBBEAN LN SURPRISE 85379,33.62298976,-112.3958569
501-92-276,GREENWAYPARC1,15587 W CARIBBEAN LN SURPRISE 85379,33.62299144,-112.3960212
501-92-277,GREENWAYPARC1,15593 W CARIBBEAN LN SURPRISE 85379,33.62299311,-112.3961854
501-92-278,GREENWAYPARC1,15599 W CARIBBEAN LN SURPRISE 85379,33.62299436,-112.3963523
501-92-279,GREENWAYPARC1,15605 W CARIBBEAN LN SURPRISE 85379,33.62299889,-112.3965323
501-92-280,GREENWAYPARC1,15611 W CARIBBEAN LN SURPRISE 85379,33.62303231,-112.3967174
501-92-281,GREENWAYPARC1,15617 W CARIBBEAN LN SURPRISE 85379,33.6230958,-112.396879
501-92-282,GREENWAYPARC1,15623 W CARIBBEAN LN SURPRISE 85379,33.62315001,-112.39703
501-92-283,GREENWAYPARC1,15629 W CARIBBEAN LN SURPRISE 85379,33.62320422,-112.3971809
501-92-284,GREENWAYPARC1,15635 W CARIBBEAN LN SURPRISE 85379,33.62326261,-112.3973345
501-92-285,GREENWAYPARC1,15641 W CARIBBEAN LN SURPRISE 85379,33.62331779,-112.3975049
501-92-286,GREENWAYPARC1,15647 W CARIBBEAN LN SURPRISE 85379,33.62334262,-112.3976953
501-92-287,GREENWAYPARC1,15653 W CARIBBEAN LN SURPRISE 85379,33.62334047,-112.3978739
501-92-288,GREENWAYPARC1,15659 W CARIBBEAN LN SURPRISE 85379,33.62334214,-112.3980382
501-92-289,GREENWAYPARC1,15665 W CARIBBEAN LN SURPRISE 85379,33.62334381,-112.3982024
501-92-290,GREENWAYPARC1,15671 W CARIBBEAN LN SURPRISE 85379,33.62334548,-112.3983667
501-92-291,GREENWAYPARC1,15677 W CARIBBEAN LN SURPRISE 85379,33.62334522,-112.3985549
501-92-305,GREENWAYPARC2,14533 N 157TH DR SURPRISE 85379,33.61611698,-112.3985529
501-92-306,GREENWAYPARC2,14547 N 157TH DR SURPRISE 85379,33.61626845,-112.3985012
501-92-307,GREENWAYPARC2,14559 N 157TH DR SURPRISE 85379,33.61645273,-112.3985181
501-92-308,GREENWAYPARC2,14571 N 157TH DR SURPRISE 85379,33.61660145,-112.3987243
501-92-309,GREENWAYPARC2,14570 N 157TH DR SURPRISE 85379,33.61660293,-112.3989875
501-92-310,GREENWAYPARC2,14558 N 157TH DR SURPRISE 85379,33.61645757,-112.399191
501-92-311,GREENWAYPARC2,14546 N 157TH DR SURPRISE 85379,33.61627534,-112.3992175
501-92-312,GREENWAYPARC2,14534 N 157TH DR SURPRISE 85379,33.61612034,-112.3991808
501-92-313,GREENWAYPARC2,14535 N 157TH CIR SURPRISE 85379,33.61617068,-112.3995779
501-92-314,GREENWAYPARC2,14549 N 157TH CIR SURPRISE 85379,33.6163704,-112.3995264
501-92-315,GREENWAYPARC2,14561 N 157TH CIR SURPRISE 85379,33.61656023,-112.3996615
501-92-316,GREENWAYPARC2,14560 N 157TH CIR SURPRISE 85379,33.61663641,-112.3999376
501-92-317,GREENWAYPARC2,14548 N 157TH CIR SURPRISE 85379,33.61654426,-112.4001922
501-92-318,GREENWAYPARC2,14534 N 157TH CIR SURPRISE 85379,33.61636772,-112.400276
501-92-319,GREENWAYPARC2,15808 W EVANS DR SURPRISE 85379,33.6165015,-112.4004868
501-92-320,GREENWAYPARC2,15816 W EVANS DR SURPRISE 85379,33.61653618,-112.4006522
501-92-321,GREENWAYPARC2,15824 W EVANS DR SURPRISE 85379,33.61656782,-112.4008184
501-92-322,GREENWAYPARC2,15832 W EVANS DR SURPRISE 85379,33.61659192,-112.4009857
501-92-323,GREENWAYPARC2,15840 W EVANS DR SURPRISE 85379,33.61660866,-112.401155
501-92-324,GREENWAYPARC2,15848 W EVANS DR SURPRISE 85379,33.61662044,-112.4013245
501-92-325,GREENWAYPARC2,15856 W EVANS DR SURPRISE 85379,33.61662126,-112.4014925
501-92-326,GREENWAYPARC2,15864 W EVANS DR SURPRISE 85379,33.61662233,-112.4016573
501-92-327,GREENWAYPARC2,15872 W EVANS DR SURPRISE 85379,33.6166382,-112.4018333
501-92-328,GREENWAYPARC2,15880 W EVANS DR SURPRISE 85379,33.6166254,-112.4020556
501-92-329,GREENWAYPARC2,14554 N 158TH LN SURPRISE 85379,33.61645855,-112.4022333
501-92-330,GREENWAYPARC2,14542 N 158TH LN SURPRISE 85379,33.61627774,-112.4022226
501-92-331,GREENWAYPARC2,14530 N 158TH LN SURPRISE 85379,33.61614103,-112.4022175
501-92-332,GREENWAYPARC2,14488 N 158TH LN SURPRISE 85379,33.61600362,-112.4022162
501-92-333,GREENWAYPARC2,14476 N 158TH LN SURPRISE 85379,33.61586622,-112.4022149
501-92-334,GREENWAYPARC2,14464 N 158TH LN SURPRISE 85379,33.61571093,-112.4022372
501-92-335,GREENWAYPARC2,14452 N 158TH LN SURPRISE 85379,33.61551604,-112.4021851
501-92-336,GREENWAYPARC2,15875 W GELDING DR SURPRISE 85379,33.61541019,-112.4019854
501-92-337,GREENWAYPARC2,15869 W GELDING DR SURPRISE 85379,33.61543282,-112.4017654
501-92-338,GREENWAYPARC2,15861 W GELDING DR SURPRISE 85379,33.61543041,-112.4015901
501-92-339,GREENWAYPARC2,15860 W CROCUS DR SURPRISE 85379,33.61513312,-112.4016008
501-92-340,GREENWAYPARC2,15868 W CROCUS DR SURPRISE 85379,33.6151353,-112.4017759
501-92-341,GREENWAYPARC2,15874 W CROCUS DR SURPRISE 85379,33.61515523,-112.4020241
501-92-342,GREENWAYPARC2,14362 N 158TH LN SURPRISE 85379,33.61498595,-112.4022104
501-92-343,GREENWAYPARC2,14350 N 158TH LN SURPRISE 85379,33.61479264,-112.4022081
501-92-344,GREENWAYPARC2,14338 N 158TH LN SURPRISE 85379,33.61465593,-112.4022031
501-92-345,GREENWAYPARC2,14326 N 158TH LN SURPRISE 85379,33.61451852,-112.4022018
501-92-346,GREENWAYPARC2,14314 N 158TH LN SURPRISE 85379,33.61438111,-112.4022004
501-92-347,GREENWAYPARC2,14302 N 158TH LN SURPRISE 85379,33.61424371,-112.4021991
501-92-348,GREENWAYPARC2,14260 N 158TH LN SURPRISE 85379,33.6141063,-112.4021977
501-92-349,GREENWAYPARC2,14248 N 158TH LN SURPRISE 85379,33.61396891,-112.4021965
501-92-350,GREENWAYPARC2,14236 N 158TH LN SURPRISE 85379,33.61383178,-112.4022019
501-92-351,GREENWAYPARC2,14224 N 158TH LN SURPRISE 85379,33.61355252,-112.4019415
501-92-352,GREENWAYPARC2,14225 N 158TH LN SURPRISE 85379,33.61353715,-112.4017056
501-92-353,GREENWAYPARC2,14237 N 158TH LN SURPRISE 85379,33.61364604,-112.4014763
501-92-354,GREENWAYPARC2,14249 N 158TH LN SURPRISE 85379,33.61385298,-112.4014733
501-92-355,GREENWAYPARC2,14261 N 158TH LN SURPRISE 85379,33.61401828,-112.4015563
501-92-356,GREENWAYPARC2,15833 W WATSON LN SURPRISE 85379,33.61391927,-112.4011494
501-92-357,GREENWAYPARC2,15825 W WATSON LN SURPRISE 85379,33.61366939,-112.4011424
501-92-358,GREENWAYPARC2,15817 W WATSON LN SURPRISE 85379,33.61353149,-112.4009192
501-92-359,GREENWAYPARC2,15809 W WATSON LN SURPRISE 85379,33.61354153,-112.4006022
501-92-360,GREENWAYPARC2,15801 W WATSON LN SURPRISE 85379,33.61370849,-112.4004336
501-92-361,GREENWAYPARC2,15781 W WATSON LN SURPRISE 85379,33.61360904,-112.4002173
501-92-362,GREENWAYPARC2,15773 W WATSON LN SURPRISE 85379,33.61357839,-112.4000505
501-92-363,GREENWAYPARC2,15765 W WATSON LN SURPRISE 85379,33.6135509,-112.3998829
501-92-364,GREENWAYPARC2,15757 W WATSON LN SURPRISE 85379,33.61353437,-112.3997147
501-92-365,GREENWAYPARC2,15749 W WATSON LN SURPRISE 85379,33.61352856,-112.3995406
501-92-366,GREENWAYPARC2,15741 W WATSON LN SURPRISE 85379,33.61352791,-112.3993609
501-92-367,GREENWAYPARC2,15733 W WATSON LN SURPRISE 85379,33.61352664,-112.3991796
501-92-368,GREENWAYPARC2,15725 W WATSON LN SURPRISE 85379,33.61352486,-112.398999
501-92-369,GREENWAYPARC2,15717 W WATSON LN SURPRISE 85379,33.61352307,-112.3988183
501-92-370,GREENWAYPARC2,15709 W WATSON LN SURPRISE 85379,33.61352129,-112.3986377
501-92-371,GREENWAYPARC2,15701 W WATSON LN SURPRISE 85379,33.61352005,-112.398431
501-92-372,GREENWAYPARC2,15702 W WATSON LN SURPRISE 85379,33.61395816,-112.3984072
501-92-373,GREENWAYPARC2,15710 W WATSON LN SURPRISE 85379,33.61396048,-112.3985812
501-92-374,GREENWAYPARC2,15718 W WATSON LN SURPRISE 85379,33.6139621,-112.3987454
501-92-375,GREENWAYPARC2,15726 W WATSON LN SURPRISE 85379,33.61396373,-112.3989096
501-92-376,GREENWAYPARC2,15734 W WATSON LN SURPRISE 85379,33.61396535,-112.3990739
501-92-377,GREENWAYPARC2,15742 W WATSON LN SURPRISE 85379,33.61396697,-112.3992381
501-92-378,GREENWAYPARC2,15750 W WATSON LN SURPRISE 85379,33.61396721,-112.3994048
501-92-379,GREENWAYPARC2,15758 W WATSON LN SURPRISE 85379,33.61397264,-112.3995772
501-92-380,GREENWAYPARC2,15766 W WATSON LN SURPRISE 85379,33.61398748,-112.3997513
501-92-381,GREENWAYPARC2,15774 W WATSON LN SURPRISE 85379,33.61401009,-112.3999247
501-92-382,GREENWAYPARC2,15782 W WATSON LN SURPRISE 85379,33.61404325,-112.4000956
501-92-383,GREENWAYPARC2,15790 W WATSON LN SURPRISE 85379,33.61408433,-112.4002616
501-92-384,GREENWAYPARC2,15802 W WATSON LN SURPRISE 85379,33.61412941,-112.4004209
501-92-385,GREENWAYPARC2,15810 W WATSON LN SURPRISE 85379,33.61417299,-112.4005767
501-92-386,GREENWAYPARC2,15818 W WATSON LN SURPRISE 85379,33.61421657,-112.4007324
501-92-387,GREENWAYPARC2,15826 W WATSON LN SURPRISE 85379,33.61426016,-112.4008882
501-92-388,GREENWAYPARC2,15834 W WATSON LN SURPRISE 85379,33.61430374,-112.4010439
501-92-389,GREENWAYPARC2,15842 W WATSON LN SURPRISE 85379,33.61435261,-112.4012036
501-92-390,GREENWAYPARC2,15850 W WATSON LN SURPRISE 85379,33.61439012,-112.4013815
501-92-391,GREENWAYPARC2,15858 W WATSON LN SURPRISE 85379,33.61438825,-112.4015613
501-92-392,GREENWAYPARC2,15866 W WATSON LN SURPRISE 85379,33.61439345,-112.401741
501-92-393,GREENWAYPARC2,15867 W CROCUS DR SURPRISE 85379,33.61469097,-112.4017403
501-92-394,GREENWAYPARC2,15859 W CROCUS DR SURPRISE 85379,33.61469054,-112.4015569
501-92-395,GREENWAYPARC2,15851 W CROCUS DR SURPRISE 85379,33.61469138,-112.4013787
501-92-396,GREENWAYPARC2,15843 W CROCUS DR SURPRISE 85379,33.61466549,-112.4011909
501-92-397,GREENWAYPARC2,15835 W CROCUS DR SURPRISE 85379,33.6146166,-112.4010214
501-92-398,GREENWAYPARC2,15827 W CROCUS DR SURPRISE 85379,33.61457248,-112.4008651
501-92-399,GREENWAYPARC2,15819 W CROCUS DR SURPRISE 85379,33.6145289,-112.4007094
501-92-400,GREENWAYPARC2,15811 W CROCUS DR SURPRISE 85379,33.61448532,-112.4005536
501-92-401,GREENWAYPARC2,15803 W CROCUS DR SURPRISE 85379,33.61444173,-112.4003979
501-92-402,GREENWAYPARC2,15783 W CROCUS DR SURPRISE 85379,33.61439803,-112.4002419
501-92-403,GREENWAYPARC2,15775 W CROCUS DR SURPRISE 85379,33.61435364,-112.4000819
501-92-404,GREENWAYPARC2,15767 W CROCUS DR SURPRISE 85379,33.6143169,-112.3999152
501-92-405,GREENWAYPARC2,15759 W CROCUS DR SURPRISE 85379,33.61429135,-112.399746
501-92-406,GREENWAYPARC2,15751 W CROCUS DR SURPRISE 85379,33.61427554,-112.3995744
501-92-407,GREENWAYPARC2,15743 W CROCUS DR SURPRISE 85379,33.61426928,-112.3994023
501-92-408,GREENWAYPARC2,15735 W CROCUS DR SURPRISE 85379,33.61426925,-112.3992338
501-92-409,GREENWAYPARC2,15727 W CROCUS DR SURPRISE 85379,33.61426763,-112.3990696
501-92-410,GREENWAYPARC2,15719 W CROCUS DR SURPRISE 85379,33.61426601,-112.3989054
501-92-411,GREENWAYPARC2,15711 W CROCUS DR SURPRISE 85379,33.61427519,-112.3987381
501-92-412,GREENWAYPARC2,15720 W CROCUS DR SURPRISE 85379,33.61470822,-112.3989044
501-92-413,GREENWAYPARC2,15728 W CROCUS DR SURPRISE 85379,33.61470749,-112.3990804
501-92-414,GREENWAYPARC2,15736 W CROCUS DR SURPRISE 85379,33.61470911,-112.3992446
501-92-415,GREENWAYPARC2,15744 W CROCUS DR SURPRISE 85379,33.61470837,-112.3994162
501-92-416,GREENWAYPARC2,15752 W CROCUS DR SURPRISE 85379,33.61471709,-112.3995944
501-92-417,GREENWAYPARC2,15760 W CROCUS DR SURPRISE 85379,33.61473911,-112.3997696
501-92-418,GREENWAYPARC2,15768 W CROCUS DR SURPRISE 85379,33.6147745,-112.3999422
501-92-419,GREENWAYPARC2,15776 W CROCUS DR SURPRISE 85379,33.61482272,-112.4001024
501-92-420,GREENWAYPARC2,15784 W CROCUS DR SURPRISE 85379,33.6148663,-112.4002582
501-92-421,GREENWAYPARC2,15804 W CROCUS DR SURPRISE 85379,33.61490989,-112.4004139
501-92-422,GREENWAYPARC2,15812 W CROCUS DR SURPRISE 85379,33.61495347,-112.4005697
501-92-423,GREENWAYPARC2,15820 W CROCUS DR SURPRISE 85379,33.61499705,-112.4007254
501-92-424,GREENWAYPARC2,15828 W CROCUS DR SURPRISE 85379,33.61504209,-112.400882
501-92-425,GREENWAYPARC2,15836 W CROCUS DR SURPRISE 85379,33.6150875,-112.4010444
501-92-426,GREENWAYPARC2,15844 W CROCUS DR SURPRISE 85379,33.61512118,-112.4012336
501-92-427,GREENWAYPARC2,15845 W GELDING DR SURPRISE 85379,33.61541957,-112.4012213
501-92-428,GREENWAYPARC2,15837 W GELDING DR SURPRISE 85379,33.61539367,-112.4010311
501-92-429,GREENWAYPARC2,15829 W GELDING DR SURPRISE 85379,33.6153567,-112.4008608
501-92-430,GREENWAYPARC2,15821 W GELDING DR SURPRISE 85379,33.61530911,-112.4007015
501-92-431,GREENWAYPARC2,15813 W GELDING DR SURPRISE 85379,33.61526552,-112.4005457
501-92-432,GREENWAYPARC2,15805 W GELDING DR SURPRISE 85379,33.61522194,-112.4003899
501-92-433,GREENWAYPARC2,15785 W GELDING DR SURPRISE 85379,33.61517836,-112.4002342
501-92-434,GREENWAYPARC2,15777 W GELDING DR SURPRISE 85379,33.61513477,-112.4000784
501-92-435,GREENWAYPARC2,15769 W GELDING DR SURPRISE 85379,33.61508884,-112.3999214
